event_id,event_type,event_date,customer_id,product_id,country,latitude,longitude,region,channel,payment_method,currency,quantity,unit_price_local,discount_code,discount_local,tax_local,net_revenue_local,fx_rate_to_usd,net_revenue_usd,is_refunded,refund_datetime,refund_reason
5F7F654B526B,order,2024-10-21 19:08:46,CUST0002240,PROD0099,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,24.08,N/A,0.0,4.82,28.9,1.22,35.26,False,,
0E395ECD4992,invoice,2025-07-05 04:11:10,CUST0000390,PROD0096,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,3,219.18,N/A,0.0,131.51,789.05,1.22,962.64,False,,
7574410A890B,order,2024-07-25 12:59:43,CUST0001789,PROD0090,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,1,153.78,N/A,0.0,7.69,161.47,1.0,161.47,False,,
E54BEC26223E,invoice,2025-03-20 19:57:10,CUST0001434,PROD0068,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,234.95,NEWCUSTOMER10,23.5,0.0,211.45,1.0,211.45,False,,
997BFDAA2482,invoice,2024-06-24 13:29:09,CUST0000221,PROD0043,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,15.15,N/A,0.0,1.52,16.67,0.66,11.0,False,,
32487AA6A03F,order,2024-05-20 22:50:12,CUST0001519,PROD0058,Brazil,-14.235,-51.9253,LATAM,Reseller,Credit Card,USD,10,50.0,LOYALTY15,75.0,75.0,500.0,1.0,500.0,False,,
0B77558BB585,order,2025-07-31 04:00:48,CUST0000721,PROD0021,Netherlands,52.1326,5.2913,EU,Reseller,Credit Card,EUR,1,9.43,NEWCUSTOMER10,0.94,1.89,10.38,1.06,11.0,False,,
D6FF0C7D8CFD,order,2024-08-18 07:32:54,CUST0002134,PROD0071,United States,39.8283,-98.5795,,Website,Invoice,USD,1,13.07,STUDENT15,1.96,0.0,11.11,1.0,11.11,False,,
A55ADFD1929D,order,2024-06-11 19:31:48,CUST0002047,PROD0038,Australia,-25.2744,133.7751,APAC,Website,Invoice,AUD,1,189.39,N/A,0.0,18.94,208.33,0.66,137.5,False,,
639A4B7A5EE6,invoice,2025-03-10 11:22:26,CUST0003837,PROD0003,Brazil,-14.235,-51.9253,LATAM,Direct Sales,PayPal,USD,1,29.0,N/A,0.0,4.35,33.35,1.0,33.35,False,,
CEFF4C64F8C2,invoice,2025-06-29 00:24:44,CUST0002156,PROD0028,France,46.2276,2.2137,EU,Reseller,PayPal,EUR,15,66.04,BFCM20,198.12,198.12,990.6,1.06,1050.04,False,,
DD873C27BE70,order,2024-09-30 18:56:32,CUST0001369,PROD0089,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,10,22.12,N/A,0.0,44.24,265.44,1.06,281.37,False,,
FEE1011D2523,order,2025-04-14 14:26:06,CUST0003108,PROD0088,Australia,-25.2744,133.7751,APAC,Partner,Credit Card,AUD,15,233.0,LOYALTY15,524.25,349.5,3320.25,0.66,2191.37,False,,
27F5DCA38D56,order,2025-02-13 16:41:21,CUST0001679,PROD0088,Brazil,-14.235,-51.9253,LATAM,Partner,Credit Card,USD,1,153.78,N/A,0.0,23.07,176.85,1.0,176.85,False,,
1B391883A7E5,order,2025-03-28 16:27:08,CUST0003947,PROD0038,France,46.2276,2.2137,EU,Marketplace,PayPal,EUR,1,117.92,LOYALTY15,17.69,23.58,123.81,1.06,131.24,False,,
0F435457F7AB,order,2025-08-05 06:53:33,CUST0003991,PROD0031,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Invoice,USD,1,12.0,N/A,0.0,1.8,13.8,1.0,13.8,False,,
4F03874FC373,invoice,2025-08-29 09:28:48,CUST0003809,PROD0017,Germany,51.1657,10.4515,EU,Website,Invoice,EUR,10,17.92,N/A,0.0,35.84,215.04,1.06,227.94,False,,
267418F7DC33,order,2025-02-16 16:18:05,CUST0002395,PROD0044,Canada,56.1304,-106.3468,,Marketplace,Credit Card,USD,1,100.0,N/A,0.0,5.0,105.0,1.0,105.0,False,,
CE3AEF2DA027,invoice,2025-07-04 07:43:41,CUST0003469,PROD0007,Spain,40.4637,-3.7492,EU,Website,Invoice,EUR,5,8.49,BFCM10,4.24,8.49,46.7,1.06,49.5,False,,
279D532951C4,order,2024-08-04 22:51:55,CUST0000125,PROD0037,United States,39.8283,-98.5795,,Website,Invoice,USD,15,12.5,N/A,0.0,0.0,187.5,1.0,187.5,False,,
E88FD5CCC60A,order,2024-08-19 11:11:23,CUST0001332,PROD0091,United States,39.8283,-98.5795,,Website,Invoice,USD,1,28.69,N/A,0.0,0.0,28.69,1.0,28.69,False,,
41B3424AC93C,invoice,2024-08-28 20:00:36,CUST0000071,PROD0052,Philippines,12.8797,121.774,APAC,Marketplace,Invoice,USD,25,200.0,N/A,0.0,750.0,5750.0,1.0,5750.0,False,,
C405C97EA846,order,2025-02-14 19:56:14,CUST0002261,PROD0071,France,46.2276,2.2137,EU,Website,Credit Card,EUR,1,12.33,N/A,0.0,2.47,14.8,1.06,15.69,False,,
82A5945E219B,order,2024-08-11 15:00:49,CUST0000058,PROD0068,United Kingdom,55.3781,-3.436,EU,Direct Sales,PayPal,GBP,3,192.58,BFCM10,57.77,115.55,635.52,1.22,775.33,False,,
1E56521B2AAF,order,2025-07-06 15:58:43,CUST0001937,PROD0013,United States,39.8283,-98.5795,,Website,Credit Card,USD,10,14.99,N/A,0.0,0.0,149.9,1.0,149.9,False,,
22398851B81D,invoice,2024-11-10 18:36:46,CUST0003349,PROD0036,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,10,131.15,NEWCUSTOMER10,131.15,262.3,1442.65,1.22,1760.03,False,,
38DB4CAB28F0,order,2024-09-16 16:48:56,CUST0000688,PROD0056,United Kingdom,55.3781,-3.436,EU,Website,PayPal,GBP,3,49.18,NEWCUSTOMER10,14.75,29.51,162.3,1.22,198.01,False,,
93302497FAB4,order,2024-05-18 19:35:06,CUST0003044,PROD0011,Philippines,12.8797,121.774,APAC,Reseller,Credit Card,USD,3,249.0,N/A,0.0,112.05,859.05,1.0,859.05,False,,
0EA75F37471F,invoice,2024-10-23 17:39:21,CUST0000386,PROD0013,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,15,14.99,N/A,0.0,0.0,224.85,1.0,224.85,False,,
DC64119C16A2,invoice,2024-08-19 06:36:01,CUST0000861,PROD0032,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,3,113.21,WELCOME10,33.96,67.93,373.6,1.06,396.02,False,,
A6CB905FD93E,order,2025-02-17 13:26:38,CUST0001278,PROD0074,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,1,267.4,N/A,0.0,40.11,307.51,1.0,307.51,False,,
3511F34754BE,order,2025-07-31 13:24:55,CUST0000744,PROD0051,Canada,56.1304,-106.3468,,Website,Credit Card,USD,3,20.0,N/A,0.0,3.0,63.0,1.0,63.0,False,,
4DF583DF1B50,invoice,2025-06-23 10:13:38,CUST0003758,PROD0053,Germany,51.1657,10.4515,EU,Marketplace,Invoice,EUR,5,27.36,N/A,0.0,27.36,164.16,1.06,174.01,False,,
D98D2365E861,order,2025-05-03 10:39:25,CUST0000233,PROD0024,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Credit Card,USD,1,84.0,WELCOME10,8.4,12.6,88.2,1.0,88.2,False,,
A6A8C4375842,invoice,2024-06-10 02:53:04,CUST0001794,PROD0085,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,12.4,N/A,0.0,0.0,12.4,1.0,12.4,False,,
B90A2918E576,order,2024-11-27 03:38:59,CUST0002045,PROD0023,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,1,8.0,N/A,0.0,0.0,8.0,1.0,8.0,False,,
D22DC79AE40F,order,2024-05-30 16:01:25,CUST0002275,PROD0001,France,46.2276,2.2137,EU,Marketplace,Invoice,EUR,5,46.23,N/A,0.0,46.23,277.38,1.06,294.02,False,,
5768BB304C23,invoice,2024-05-03 19:29:34,CUST0002448,PROD0060,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,3,212.41,SAVE5,31.86,127.45,732.82,1.06,776.79,False,,
2668A99FDABA,order,2024-09-08 21:22:27,CUST0002608,PROD0097,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,3,23.09,N/A,0.0,13.85,83.12,1.06,88.11,False,,
F8496707014C,order,2025-06-08 21:35:28,CUST0001975,PROD0096,Spain,40.4637,-3.7492,EU,Reseller,Wire,EUR,1,252.26,N/A,0.0,50.45,302.71,1.06,320.87,True,2025-07-21 21:35:28,Service dissatisfaction
800ACD2244F9,order,2024-10-29 14:34:23,CUST0001721,PROD0088,United States,39.8283,-98.5795,,Partner,Credit Card,USD,10,153.78,N/A,0.0,0.0,1537.8,1.0,1537.8,False,,
97DC6404AE7E,order,2025-06-14 22:02:45,CUST0002919,PROD0037,United States,39.8283,-98.5795,,Partner,Credit Card,USD,3,12.5,N/A,0.0,0.0,37.5,1.0,37.5,False,,
37B47CFCE98C,order,2025-05-07 14:39:43,CUST0000371,PROD0038,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,3,117.92,N/A,0.0,70.75,424.51,1.06,449.98,False,,
B2D0D5FF085E,order,2025-08-12 19:56:45,CUST0000935,PROD0025,Canada,56.1304,-106.3468,,Website,PayPal,USD,3,29.0,N/A,0.0,4.35,91.35,1.0,91.35,False,,
7CDC791AF61C,order,2024-05-02 05:26:54,CUST0001479,PROD0001,United Kingdom,55.3781,-3.436,EU,Partner,Invoice,GBP,1,40.16,N/A,0.0,8.03,48.19,1.22,58.79,False,,
78079D0CE92A,order,2025-02-16 18:14:24,CUST0001063,PROD0030,United States,39.8283,-98.5795,,Partner,Credit Card,USD,10,50.0,N/A,0.0,0.0,500.0,1.0,500.0,False,,
EE5F2661026E,order,2024-11-10 04:15:51,CUST0000216,PROD0049,Germany,51.1657,10.4515,EU,Website,Invoice,EUR,3,12.26,LOYALTY15,5.52,7.36,38.62,1.06,40.94,False,,
528B796107B1,order,2024-09-15 21:29:02,CUST0003347,PROD0019,Spain,40.4637,-3.7492,EU,Direct Sales,Credit Card,EUR,5,14.15,N/A,0.0,14.15,84.9,1.06,89.99,False,,
8BC8697A99ED,invoice,2025-09-05 19:47:53,CUST0000685,PROD0035,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,15,16.0,N/A,0.0,0.0,240.0,1.0,240.0,False,,
45C1C7E52A01,order,2025-08-24 16:55:02,CUST0003368,PROD0024,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,3,79.25,N/A,0.0,47.55,285.3,1.06,302.42,False,,
AE347B42DD54,order,2025-10-02 20:13:37,CUST0000994,PROD0018,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,15,228.0,N/A,0.0,0.0,3420.0,1.0,3420.0,False,,
7267D7E1C14D,order,2025-10-16 19:06:10,CUST0001388,PROD0091,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,25,28.69,N/A,0.0,0.0,717.25,1.0,717.25,False,,
48BAC1EA4AF7,order,2025-07-19 00:12:56,CUST0000469,PROD0006,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,15,149.0,N/A,0.0,0.0,2235.0,1.0,2235.0,False,,
76C258B6BB60,invoice,2025-08-12 15:58:33,CUST0003223,PROD0051,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,20,18.87,NEWCUSTOMER10,37.74,75.48,415.14,1.06,440.05,False,,
791740D12023,invoice,2025-03-20 19:24:15,CUST0001170,PROD0087,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,3,14.96,N/A,0.0,0.0,44.88,1.0,44.88,False,,
364000C00181,invoice,2025-01-04 11:47:44,CUST0003512,PROD0057,Philippines,12.8797,121.774,APAC,Marketplace,Credit Card,USD,3,5.0,N/A,0.0,2.25,17.25,1.0,17.25,False,,
453092A5B281,order,2024-09-24 07:06:21,CUST0003723,PROD0065,United Kingdom,55.3781,-3.436,EU,Marketplace,Invoice,GBP,10,15.57,BFCM20,31.14,31.14,155.7,1.22,189.95,False,,
10F14082E808,order,2025-07-13 10:49:53,CUST0002610,PROD0008,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,15,134.85,N/A,0.0,202.28,2225.03,0.66,1468.52,False,,
DE279CA37508,order,2025-07-16 07:31:11,CUST0003987,PROD0063,United Kingdom,55.3781,-3.436,EU,Partner,Credit Card,GBP,1,8.1,N/A,0.0,1.62,9.72,1.22,11.86,False,,
DDC66BF7C1C3,invoice,2024-07-08 05:52:27,CUST0000301,PROD0023,Spain,40.4637,-3.7492,EU,Website,PayPal,EUR,1,7.55,BFCM20,1.51,1.51,7.55,1.06,8.0,False,,
303DC9967A53,invoice,2025-09-17 08:38:03,CUST0001912,PROD0028,United Kingdom,55.3781,-3.436,EU,Website,PayPal,GBP,1,57.38,N/A,0.0,11.48,68.86,1.22,84.01,False,,
4A9945C7D705,order,2025-01-17 19:01:26,CUST0001154,PROD0078,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,3,479.2,N/A,0.0,143.76,1581.36,0.66,1043.7,False,,
57C15770CFC0,order,2025-02-17 11:03:18,CUST0000505,PROD0079,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,3,37.23,N/A,0.0,11.17,122.86,0.66,81.09,False,,
58171E7CF3BC,invoice,2025-05-22 03:44:11,CUST0001840,PROD0085,Spain,40.4637,-3.7492,EU,Direct Sales,Invoice,EUR,10,11.7,N/A,0.0,23.4,140.4,1.06,148.82,False,,
EB1BD1C24C33,order,2025-10-08 12:42:58,CUST0001437,PROD0080,United States,39.8283,-98.5795,,Partner,Invoice,USD,5,118.1,N/A,0.0,0.0,590.5,1.0,590.5,False,,
25D52883A6F2,order,2024-08-27 09:11:02,CUST0002091,PROD0048,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,3,90.0,N/A,0.0,0.0,270.0,1.0,270.0,False,,
29A07CDD02A7,order,2025-08-19 09:16:52,CUST0002909,PROD0052,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,1,188.68,WELCOME10,18.87,37.74,207.55,1.06,220.0,False,,
D4D6AF867F75,order,2024-10-05 19:18:40,CUST0002230,PROD0004,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,15,245.08,N/A,0.0,735.24,4411.44,1.22,5381.96,False,,
029729A7248C,order,2025-03-05 21:56:18,CUST0000995,PROD0051,Brazil,-14.235,-51.9253,LATAM,Website,Credit Card,USD,10,20.0,N/A,0.0,30.0,230.0,1.0,230.0,False,,
4AE0EB35E7AC,order,2024-06-17 15:42:17,CUST0000919,PROD0064,Philippines,12.8797,121.774,APAC,Website,PayPal,USD,3,153.78,N/A,0.0,69.2,530.54,1.0,530.54,False,,
2590C8D06E03,invoice,2025-01-31 18:27:12,CUST0002285,PROD0040,France,46.2276,2.2137,EU,Website,Invoice,EUR,1,235.85,SAVE5,11.79,47.17,271.23,1.06,287.5,False,,
97633EB8DA44,order,2024-09-15 09:29:46,CUST0000467,PROD0002,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,10,470.75,N/A,0.0,941.5,5649.0,1.06,5987.94,False,,
D7EAEEEA8760,invoice,2025-01-14 14:55:50,CUST0003650,PROD0045,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,10,22.73,NEWCUSTOMER10,22.73,22.73,227.3,0.66,150.02,False,,
D1BFB402E4B1,order,2024-05-11 13:17:28,CUST0000333,PROD0087,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,3,22.67,N/A,0.0,6.8,74.81,0.66,49.37,False,,
B19D3D1D43BF,invoice,2025-08-22 13:16:05,CUST0003217,PROD0021,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,3,8.2,NEWCUSTOMER10,2.46,4.92,27.06,1.22,33.01,False,,
96E6BA38AC5A,order,2025-09-19 23:06:22,CUST0000346,PROD0088,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,126.05,N/A,0.0,126.05,756.3,1.22,922.69,False,,
21F2EFED7FF2,order,2024-09-01 04:12:59,CUST0000029,PROD0068,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,221.65,N/A,0.0,132.99,797.94,1.06,845.82,False,,
81D4F43B0BC8,invoice,2024-10-21 20:46:03,CUST0002154,PROD0093,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,15,12.96,N/A,0.0,38.88,233.28,1.22,284.6,False,,
017411CD616D,order,2024-09-15 21:15:47,CUST0000099,PROD0051,United Kingdom,55.3781,-3.436,EU,Partner,Invoice,GBP,5,16.39,BFCM20,16.39,16.39,81.95,1.22,99.98,False,,
B6FF0CB96C65,order,2025-07-09 03:18:53,CUST0002381,PROD0002,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,1,756.06,WELCOME10,75.61,75.61,756.06,0.66,499.0,False,,
CB4AE4FD6AFB,invoice,2024-05-13 02:27:44,CUST0000217,PROD0019,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,1,15.0,N/A,0.0,0.75,15.75,1.0,15.75,False,,
10FB8ECDBAF8,order,2025-02-03 07:06:57,CUST0002641,PROD0065,United States,39.8283,-98.5795,,Marketplace,Invoice,USD,1,19.0,N/A,0.0,0.0,19.0,1.0,19.0,False,,
BC4D2653F0DE,invoice,2024-08-17 16:26:09,CUST0002361,PROD0075,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,20.12,N/A,0.0,0.0,20.12,1.0,20.12,False,,
7F1EBFF589BF,order,2024-11-18 02:08:24,CUST0003830,PROD0068,United States,39.8283,-98.5795,,Partner,PayPal,USD,20,234.95,N/A,0.0,0.0,4699.0,1.0,4699.0,False,,
852C8549ED99,invoice,2025-01-26 00:01:07,CUST0002357,PROD0018,United Kingdom,55.3781,-3.436,EU,Direct Sales,PayPal,GBP,3,186.89,N/A,0.0,112.13,672.8,1.22,820.82,False,,
F33649D876F0,order,2024-12-31 19:14:42,CUST0001530,PROD0089,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,1,19.22,N/A,0.0,3.84,23.06,1.22,28.13,False,,
1FC67DC00A8B,order,2024-08-07 00:48:59,CUST0001380,PROD0015,Germany,51.1657,10.4515,EU,Reseller,Invoice,EUR,1,8.25,N/A,0.0,1.65,9.9,1.06,10.49,False,,
48B5D1DCC8DF,invoice,2025-01-19 02:09:17,CUST0000381,PROD0007,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,5,9.0,N/A,0.0,0.0,45.0,1.0,45.0,False,,
FBB82C904475,order,2024-06-25 01:31:56,CUST0003091,PROD0085,United States,39.8283,-98.5795,,Website,Wire,USD,20,12.4,N/A,0.0,0.0,248.0,1.0,248.0,False,,
131F60E4BEAD,order,2025-07-04 05:39:11,CUST0000941,PROD0080,Philippines,12.8797,121.774,APAC,Website,Invoice,USD,5,118.1,N/A,0.0,88.58,679.08,1.0,679.08,False,,
A7E042F6FC34,invoice,2024-06-04 20:22:19,CUST0001218,PROD0082,Australia,-25.2744,133.7751,APAC,Website,Invoice,AUD,1,178.94,N/A,0.0,17.89,196.83,0.66,129.91,False,,
CCF743C0EAB1,invoice,2025-06-15 10:46:29,CUST0003296,PROD0009,France,46.2276,2.2137,EU,Website,Credit Card,EUR,5,187.74,N/A,0.0,187.74,1126.44,1.06,1194.03,False,,
34ECE4962578,order,2024-07-15 10:32:30,CUST0001807,PROD0062,United States,39.8283,-98.5795,,Website,PayPal,USD,15,225.15,SAVE5,168.86,0.0,3208.39,1.0,3208.39,False,,
D206CF1DC62C,order,2024-10-27 22:13:16,CUST0002293,PROD0057,Canada,56.1304,-106.3468,,Direct Sales,Invoice,USD,1,5.0,N/A,0.0,0.25,5.25,1.0,5.25,False,,
9C61B5EF2C36,order,2024-08-02 13:06:06,CUST0001578,PROD0081,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,15,23.92,BFCM20,71.76,71.76,358.8,1.22,437.74,False,,
F7E5132A662E,invoice,2024-07-31 12:28:10,CUST0001930,PROD0082,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,15,118.1,WELCOME10,177.15,0.0,1594.35,1.0,1594.35,False,,
E19259E2B82C,order,2024-12-22 22:18:51,CUST0003699,PROD0063,United States,39.8283,-98.5795,,Website,Invoice,USD,15,9.88,SAVE5,7.41,0.0,140.79,1.0,140.79,False,,
E8E433022BE4,invoice,2024-06-24 03:31:14,CUST0001569,PROD0051,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,3,18.87,BFCM20,11.32,11.32,56.61,1.06,60.01,False,,
60FD397FCFC1,order,2025-09-05 09:49:27,CUST0001566,PROD0092,Spain,40.4637,-3.7492,EU,Website,Wire,EUR,1,221.65,N/A,0.0,44.33,265.98,1.06,281.94,False,,
58CDDAFC4198,invoice,2024-11-13 21:46:45,CUST0003719,PROD0070,Netherlands,52.1326,5.2913,EU,Marketplace,Credit Card,EUR,1,221.65,N/A,0.0,44.33,265.98,1.06,281.94,False,,
3ABD768A6C6E,order,2024-12-21 00:38:53,CUST0000139,PROD0005,Canada,56.1304,-106.3468,,Website,Invoice,USD,10,15.0,N/A,0.0,7.5,157.5,1.0,157.5,False,,
F33DBFEB5494,order,2024-05-02 01:10:23,CUST0000033,PROD0095,Netherlands,52.1326,5.2913,EU,Reseller,PayPal,EUR,1,18.52,N/A,0.0,3.7,22.22,1.06,23.55,False,,
C522D2F650CC,invoice,2025-07-13 23:52:09,CUST0002452,PROD0012,United Kingdom,55.3781,-3.436,EU,Direct Sales,PayPal,GBP,5,327.05,LOYALTY15,245.29,327.05,1717.01,1.22,2094.75,False,,
BA252BE98D6C,invoice,2024-09-08 08:45:43,CUST0002287,PROD0044,United States,39.8283,-98.5795,,Website,Credit Card,USD,10,100.0,N/A,0.0,0.0,1000.0,1.0,1000.0,False,,
71B1F310FEDA,order,2024-09-12 09:15:03,CUST0002315,PROD0090,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,10,233.0,BFCM10,233.0,233.0,2330.0,0.66,1537.8,False,,
B4A620D018CB,order,2025-06-30 19:22:33,CUST0003285,PROD0023,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,15,7.55,BFCM20,22.65,22.65,113.25,1.06,120.04,False,,
5D38598826B5,order,2024-10-06 16:39:47,CUST0001361,PROD0063,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,3,8.1,SAVE5,1.21,4.86,27.95,1.22,34.1,False,,
8F9D27F74ABD,invoice,2025-04-09 19:04:36,CUST0000082,PROD0006,Australia,-25.2744,133.7751,APAC,Direct Sales,PayPal,AUD,15,225.76,N/A,0.0,338.64,3725.04,0.66,2458.53,False,,
5896C1C8BE9C,invoice,2025-02-27 16:44:20,CUST0000393,PROD0018,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,25,345.45,NEWCUSTOMER10,863.62,863.62,8636.25,0.66,5699.92,False,,
4148EA43F7EC,order,2025-01-02 22:04:10,CUST0000530,PROD0079,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,24.57,N/A,0.0,0.0,73.71,1.0,73.71,False,,
FEB0C158A05A,invoice,2024-08-07 18:18:48,CUST0002323,PROD0045,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Credit Card,USD,1,15.0,N/A,0.0,2.25,17.25,1.0,17.25,False,,
F151BE6ECD80,order,2025-09-16 22:00:45,CUST0003441,PROD0073,Brazil,-14.235,-51.9253,LATAM,Direct Sales,Credit Card,USD,1,20.0,N/A,0.0,3.0,23.0,1.0,23.0,False,,
EF3210AA07ED,order,2024-11-01 02:44:09,CUST0002733,PROD0008,United States,39.8283,-98.5795,,Website,PayPal,USD,1,89.0,BFCM20,17.8,0.0,71.2,1.0,71.2,False,,
44B8E0E57DB6,order,2024-05-28 10:03:24,CUST0002647,PROD0054,Germany,51.1657,10.4515,EU,Reseller,PayPal,EUR,3,273.58,N/A,0.0,164.15,984.89,1.06,1043.98,False,,
B6C36CD63D9F,order,2025-09-14 16:04:28,CUST0002570,PROD0042,United States,39.8283,-98.5795,,Partner,Invoice,USD,10,120.0,SALE15,180.0,0.0,1020.0,1.0,1020.0,False,,
0CBD114BD2D0,order,2024-04-27 16:55:24,CUST0001388,PROD0099,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,29.38,N/A,0.0,0.0,29.38,1.0,29.38,True,2024-05-31 16:55:24,Duplicate order
985F18FF79C9,order,2025-06-18 15:37:13,CUST0001607,PROD0092,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,3,221.65,N/A,0.0,132.99,797.94,1.06,845.82,False,,
5AC31126CBD7,invoice,2025-04-03 19:47:35,CUST0002015,PROD0077,United States,39.8283,-98.5795,,Partner,Credit Card,USD,1,25.0,WELCOME10,2.5,0.0,22.5,1.0,22.5,False,,
5109FA614245,order,2024-11-22 23:08:00,CUST0002229,PROD0074,United States,39.8283,-98.5795,,Website,Credit Card,USD,3,267.4,NEWCUSTOMER10,80.22,0.0,721.98,1.0,721.98,False,,
23574CA0B05F,order,2024-06-20 10:42:05,CUST0001996,PROD0030,Australia,-25.2744,133.7751,APAC,Direct Sales,Credit Card,AUD,1,75.76,N/A,0.0,7.58,83.34,0.66,55.0,False,,
680195BB7212,invoice,2025-10-18 19:07:26,CUST0000840,PROD0054,Canada,56.1304,-106.3468,,Website,PayPal,USD,3,290.0,N/A,0.0,43.5,913.5,1.0,913.5,False,,
1EA9C304D07B,invoice,2024-06-26 11:45:35,CUST0001119,PROD0033,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,15,9.0,N/A,0.0,6.75,141.75,1.0,141.75,False,,
624386930347,order,2025-04-09 00:24:32,CUST0002263,PROD0064,United States,39.8283,-98.5795,,Website,Credit Card,USD,20,153.78,NEWCUSTOMER10,307.56,0.0,2768.04,1.0,2768.04,False,,
1A14F2E086DB,order,2025-01-12 03:26:58,CUST0002346,PROD0089,United Kingdom,55.3781,-3.436,EU,Direct Sales,Invoice,GBP,3,19.22,N/A,0.0,11.53,69.19,1.22,84.41,False,,
B088B1608287,invoice,2025-10-08 02:46:30,CUST0002198,PROD0053,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,15,43.94,BFCM20,131.82,65.91,593.19,0.66,391.51,False,,
B47A69988EC6,order,2025-03-07 01:35:18,CUST0002695,PROD0092,Germany,51.1657,10.4515,EU,Website,Invoice,EUR,3,221.65,N/A,0.0,132.99,797.94,1.06,845.82,False,,
82FB65F553E9,order,2025-06-20 15:17:37,CUST0002290,PROD0001,United States,39.8283,-98.5795,,Website,PayPal,USD,1,49.0,WELCOME10,4.9,0.0,44.1,1.0,44.1,False,,
F766E3917979,order,2025-04-10 02:17:56,CUST0000395,PROD0006,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,1,122.13,NEWCUSTOMER10,12.21,24.43,134.35,1.22,163.91,False,,
96417590A77F,order,2025-03-04 08:07:26,CUST0001349,PROD0068,Philippines,12.8797,121.774,APAC,Website,Invoice,USD,5,234.95,N/A,0.0,176.21,1350.96,1.0,1350.96,False,,
4299C5739070,order,2025-03-10 23:58:28,CUST0002339,PROD0006,United States,39.8283,-98.5795,,Marketplace,PayPal,USD,15,149.0,N/A,0.0,0.0,2235.0,1.0,2235.0,False,,
96B61291A393,order,2025-09-29 13:17:52,CUST0000079,PROD0091,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,23.52,N/A,0.0,4.7,28.22,1.22,34.43,False,,
FFA3EDE58C2F,order,2024-08-28 08:32:46,CUST0003525,PROD0023,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,8.0,BFCM20,1.6,0.0,6.4,1.0,6.4,False,,
